Degrees,Product,Final_Price,Original_Price,Free_Shipping,Merchant,Username,Date,Origin,URL,Category_1,Category_2,Category_3,Category_4,Category_5,Category_6,Category_7,Category_8,Category_9,top_comment_user,top_comment,thumbs_up
329,Amazon Axion complete 640 ml,13.0,39.0,False,Amazon,Glezme,2021-10-26,,https://www.promodescuentos.com/ofertas/axion-complete-640-ml-662806,Abarrotes y alimentos,Limpieza del hogar,,,,,,,,,,
-227,Sony XB33 Sams club,2659.0,,False,Sam'sClub,Fercho_Márquez,2021-10-26,,https://www.promodescuentos.com/ofertas/sony-xb33-sams-club-662803,Tecnología,Bocinas,Sony,,,,,,,,,
23,Chedraui: ken dia de muertos,1444.0,,False,Chedraui,1SR43L,2021-10-26,,https://www.promodescuentos.com/ofertas/ken-dia-de-muertos-662805,"Familia, bebés y niños",Juguetes,,,,,,,,,,
1062,Martí: Tenis adidas,755.0,,False,Martí,AleexSiiu,2021-10-25,,https://www.promodescuentos.com/ofertas/tenis-adidas-662799,Deportes y ejercicio,Calzado,Tenis,Adidas,,,,,,,,
642,Outlast 2 Nintendo Switch,80.0,,False,Nintendo,El_Profe_Chris,2021-10-25,,https://www.promodescuentos.com/ofertas/outlast-2-nintendo-switch-662797,Videojuegos,Juegos,Juegos de Nintendo Switch,Nintendo,,,,,,,,
705,Nintendo eShop: Outlast: Bundle of Terror Nintendo Switch,66.0,,False,Nintendo,El_Profe_Chris,2021-10-25,,https://www.promodescuentos.com/ofertas/outlast-bundle-of-terror-nintendo-switch-662796,Videojuegos,Juegos,Juegos de Nintendo Switch,Nintendo,,,,,,,,
182,Chedraui: Envío gratis de tu súper en la compra de 2 o más paquetes de galletas Emperador selecccionados,,,False,Chedraui,vlma,2021-10-25,,https://www.promodescuentos.com/ofertas/chedraui-envio-gratis-de-tu-super-en-la-compra-de-2-o-mas-paquetes-de-galletas-emperador-selecccionados-662795,Abarrotes y alimentos,Alimentos,Panadería,Galletas,,,,,,,,
703,"Suburbia: Audífonos Bose soundsport, Bluetooth",999.0,,False,Suburbia,Isvi_Manzanarez,2021-10-25,Local,https://www.promodescuentos.com/ofertas/suburbia-audifonos-bose-soundsport-bluetooth-662794,Tecnología,Audio y equipos de sonido,Audífonos,Bose,Audífonos Bose,,,,,,,
128,Zorro: Folleto de Ofertas vigente al Martes 2 de Noviembre,,,False,Zorro,vlma,2021-10-25,,https://www.promodescuentos.com/ofertas/zorro-folleto-de-ofertas-vigente-al-martes-2-de-noviembre-662793,Abarrotes y alimentos,,,,,,,,,,,
-242,HUAWEI WiFi AX3 Router Quad-Core Mesh + 2 AX3 Router Dual-Core,2599.0,,False,Huawei,diego.garciaZXW,2021-10-25,,https://www.promodescuentos.com/ofertas/huawei-wifi-ax3-router-quad-core-mesh-2-ax3-router-dual-core-662791,Tecnología,Computadoras y tablets,Huawei,Redes,Router,,,,,,,
190,Amiami: Figura figma The Table Museum -Annex- Tutankhamun DX Ver.(Pre-order),1990.0,,False,,TFNinty3,2021-10-25,,https://www.promodescuentos.com/ofertas/amiami-figura-figma-the-table-museum-annex-tutankhamun-dx-verpre-order-662787,"Familia, bebés y niños",Figuras de acción y playsets,,,,,,,,,,
261,Amazon: Audifonos Fill CANVIIS (ANC),1200.0,,False,Amazon,sone2,2021-10-25,United States,https://www.promodescuentos.com/ofertas/fill-canviis-anc-662789,Tecnología,Audio y equipos de sonido,Audífonos,,,,,,,,,
204,Chedraui: 3 x 2 en Aceites marca Akron,,,False,Chedraui,vlma,2021-10-25,,https://www.promodescuentos.com/ofertas/chedraui-3-x-2-en-aceites-marca-akron-662788,Autos y motos,,,,,,,,,,,
373,Suburbia: Artículo de la Semana del Lunes 25 al Domingo 31 de Octubre: Almohada Spring Air $120,120.0,,False,Suburbia,vlma,2021-10-25,,https://www.promodescuentos.com/ofertas/suburbia-articulo-de-la-semana-del-lunes-25-al-domingo-31-de-octubre-almohada-spring-air-120-662786,Hogar,Decoración y accesorios para el hogar,,,,,,,,,,
1277,"Amazon: Pantalla Hisense 50"" 4K UHD Android TV con Control de Voz 50A6G (2021)",8499.0,,False,Amazon,Alex19860,,,https://www.promodescuentos.com/ofertas/amazon-pantalla-hisense-50-4k-uhd-android-tv-con-control-de-voz-50a6g-2021-661090,Tecnología,Pantallas,Televisiones y video,Pantallas Hisense,Hisense,,,,,,,
165,"Bodegas Alianza: Ofertas Semana 2 Campaña ""75 Años Creando Alianzas Contigo"" del Lunes 25 al Domingo 31 de Octubre",,,False,BodegasAlianza,vlma,2021-10-25,,https://www.promodescuentos.com/ofertas/bodegas-alianza-ofertas-semana-2-campana-75-anos-creando-alianzas-contigo-del-lunes-25-al-domingo-31-de-octubre-662784,Abarrotes y alimentos,Bebidas,Vinos y licores,,,,,,,,,
730,Walmart. Cajonera grande gris $103.01,103.0,,False,Walmart,FlorTorres,2021-10-25,,https://www.promodescuentos.com/ofertas/walmart-cajonera-grande-gris-10301-662783,Hogar,Muebles,Recámara,,,,,,,,,
416,AMAZON: TRILOGÍA 4K 'VOLVER AL FUTURO' (4K+BluRay+Copia Digital) (Back to the Future),662.0,788.0,False,Amazon,AlanRT,2021-10-25,,https://www.promodescuentos.com/ofertas/amazon-trilogia-4k-volver-al-futuro-4kbluraycopia-digital-back-to-the-future-662782,Entretenimiento y tiempo libre,Películas y series,Películas,,,,,,,,,
205,Shopee: Playera de la serie de la muñeca gigante.,29.0,100.0,False,Shopee,guismichu,2021-10-25,,https://www.promodescuentos.com/ofertas/shopee-playera-de-la-serie-de-la-muneca-gigante-662781,Ropa y accesorios,Juguetes,,,,,,,,,,
97,Chedraui: 20% de descuento en tabletas Ghia,,,False,Chedraui,vlma,2021-10-25,,https://www.promodescuentos.com/ofertas/chedraui-20-de-descuento-en-tabletas-ghia-662780,Tecnología,,,,,,,,,,,
120,"Chedraui: Hasta 20% de descuento en la compra de 5 piezas o más de cereales, papillas, pouch, snacks y bebidas Gerber",,,False,Chedraui,vlma,2021-10-25,,https://www.promodescuentos.com/ofertas/chedraui-hasta-20-de-descuento-en-la-compra-de-5-piezas-o-mas-de-cereales-papillas-pouch-snacks-y-bebidas-gerber-662779,"Familia, bebés y niños",Alimentos,Bebidas,Cereales,,,,,,,,
232,"Amazon: Tony Hawks 1 + 2 para Nintendo Switch, para el niño skato que llevamos dentro. (Envío gratis Prime)",850.0,,False,Amazon,ivandemir12,2021-10-25,,https://www.promodescuentos.com/ofertas/tony-hawks-1-2-para-nintendo-switch-para-el-nino-skato-que-llevamos-dentro-envio-gratis-prime-662778,Videojuegos,Juegos,Juegos de Nintendo Switch,Nintendo,,,,,,,,
-141,Walmart: iPhone x 64GB (reacondicionado),7099.0,,False,Walmart,Piporro1234,2021-10-25,,https://www.promodescuentos.com/ofertas/iphone-x-reacondicionado-662776,Tecnología,Celulares,Celulares y telefonía,Apple,iPhone,iPhone X,,,,,,
280,Tines New Balance 6pk dama y caballero Sam’s Club,99.0,,False,Sam'sClub,Wsalmes,2021-10-25,,https://www.promodescuentos.com/ofertas/tines-new-balance-6pk-dama-y-caballero-sams-club-662775,Ropa y accesorios,Ropa deportiva,Calzado,Tenis,,,,,,,,
112,Chedraui: 20% de descuento en dulces Sonric's seleccionados,,,False,Chedraui,vlma,2021-10-25,,https://www.promodescuentos.com/ofertas/chedraui-20-de-descuento-en-dulces-sonrics-seleccionados-662773,Abarrotes y alimentos,Alimentos,Dulces,,,,,,,,,
310,Leanpub: Colección de libros electrónicos: The Indie Python Extravaganza,0.0,400.0,False,,Victor_Grimaldo,2021-10-25,,https://www.promodescuentos.com/ofertas/coleccion-de-libros-electronicos-the-indie-python-extravaganza-662771,Entretenimiento y tiempo libre,Gratis,Libros y revistas,Libros,,,,,,,,
256,WALMART:VARIEDAD DE PRODUCTOS PARA EL CABELLO,30.0,,False,Walmart,ELYU,2021-10-25,Local,https://www.promodescuentos.com/ofertas/walmartvariedad-de-productos-para-el-cabello-662768,Salud y belleza,Higiene y cuidado personal,Cuidado del cabello,,,,,,,,,
686,Amazon: PNY CS900 SSD 500 GB,999.0,,False,Amazon,rpunk77,,,https://www.promodescuentos.com/ofertas/amazon-pny-cs900-disco-duro-interno-ssd-500-gb-631918,Tecnología,Computadoras y tablets,Computadoras armadas,SSD,,,,,,,,
441,Amazon: RALENO Micrófono inalámbrico,400.0,800.0,False,Amazon,AARP41298,2021-10-25,,https://www.promodescuentos.com/ofertas/raleno-microfono-inalambrico-662766,Tecnología,Audio y equipos de sonido,Micrófonos,,,,,,,,,
701,Gane Planet: Juego Ratchet & Clank Rift Apart Ps5,660.0,,False,GamePlanet,CésarVFS,2021-10-25,Local,https://www.promodescuentos.com/ofertas/juego-ratchet-clank-rift-apart-ps5-662764,Videojuegos,Juegos,Juegos de PS4,PlayStation,,,,,,,,
522,Linio: Audífonos Edifier con resistencia a polvo y sudor (también tienen cancelación de ruido),758.0,1738.0,False,Linio,VladConrad,2021-10-25,,https://www.promodescuentos.com/ofertas/audifonos-edifier-con-resistencia-a-polvo-y-sudor-tambien-tiene-cancelacion-de-ruido-662763,Tecnología,Audio y equipos de sonido,Audífonos,,,,,,,,,
393,Cyberpuerta: XPG Gabinete + Fuente 80 Plus Bronze 600W,1869.0,,False,CyberPuerta,Arturo_Lemirell,2021-10-25,,https://www.promodescuentos.com/ofertas/xpg-gabinete-fuente-80-plus-bronze-600w-662765,Tecnología,Computadoras y tablets,Computadoras armadas,,,,,,,,,
-130,Amazon: Funko Pop Raya with Tuk Tuk Amazon Exclusive,192.0,349.0,False,Amazon,ricardo_rosa,2021-10-25,United States,https://www.promodescuentos.com/ofertas/amazon-funko-pop-raya-with-tuk-tuk-amazon-exclusive-662759,"Familia, bebés y niños",Juguetes,Figuras de acción y playsets,Funko,,,,,,,,
-138,Amazon Kingdoms of Amalur Re Reckoning PS4 Amazon USA envío gratis con prime,379.0,,False,Amazon,Onemanzaibatsu,2021-10-25,United States,https://www.promodescuentos.com/ofertas/kingdoms-of-amalur-re-reckoning-ps4-amazon-usa-envio-gratis-con-prime-662757,Videojuegos,Juegos,Juegos de PS4,PlayStation,,,,,,,,
-153,Costco Proform Caminadora Sport 7.0,9999.0,,False,Costco,Luis3690,2021-10-25,,https://www.promodescuentos.com/ofertas/proform-caminadora-sport-70-662751,Deportes y ejercicio,Fitness y running,Aparatos de ejercicio,,,,,,,,,
-1011,Nintendo Switch Online Expansion - Ya disponible,,,False,Nintendo,ItsCarin,2021-10-25,,https://www.promodescuentos.com/ofertas/nintendo-switch-online-expansion-ya-disponible-662762,Videojuegos,Juegos,Juegos de Nintendo Switch,Nintendo,,,,,,,,
175,Cyberpuerta: Memoria RAM 8 Gb Patriot Viper Elite DDR4,659.0,,False,CyberPuerta,Arturo_Lemirell,2021-10-25,,https://www.promodescuentos.com/ofertas/memoria-ram-patriot-viper-elite-ddr4-662760,Tecnología,Computadoras y tablets,Computadoras armadas,Memoria RAM,,,,,,,,
227,Cyberpuerta: SSD 240 Gb Marca Patriot,559.0,,False,CyberPuerta,Arturo_Lemirell,2021-10-25,,https://www.promodescuentos.com/ofertas/ssd-240-gb-marca-patriot-662758,Tecnología,Computadoras y tablets,Computadoras armadas,SSD,,,,,,,,
802,Xbox: Grand Theft Auto IV (con GOLD) - XBOX 360 - XBOX ONE - XBOX SERIES X/S,140.0,399.0,False,Xbox,MarlomOrlando,2021-10-25,,https://www.promodescuentos.com/ofertas/grand-theft-auto-iv-con-gold-xbox-360-xbox-one-xbox-series-xs-662750,Videojuegos,Juegos,Juegos de Xbox One,Xbox,,,,,,,,
269,Sams club Pura piraña,56.0,,False,Sam'sClub,manuel.ndr,2021-10-25,,https://www.promodescuentos.com/ofertas/pura-pirana-662746,Abarrotes y alimentos,,,,,,,,,,,
-136,"Amazon Maze Runner : correr o morir, Edición Aniversario",239.0,,False,Amazon,yisus_aragorn,2021-10-25,,https://www.promodescuentos.com/ofertas/maze-runner-correr-o-morir-edicion-aniversario-662749,Entretenimiento y tiempo libre,Libros y revistas,,,,,,,,,,
-1196,AMAZON: Máscara AML0,304.0,450.0,False,Amazon,Jefe_de_los_Minisuper,2021-10-25,,https://www.promodescuentos.com/ofertas/amazon-mascara-aml0-662747,Ropa y accesorios,,,,,,,,,,,
201,Xbox: Borderlands: The handsome collection con Gold xbox,250.0,,False,Xbox,Alejandro_Marin13,2021-10-25,,https://www.promodescuentos.com/ofertas/borderlands-the-handsome-collection-con-gold-xbox-662744,Videojuegos,Juegos,Juegos de Xbox One,Xbox,,,,,,,,
-212,Amazon: HUAWEI WiFi AX3 Quad-Core- Router,1310.0,,False,Amazon,Luisinant,2021-10-25,,https://www.promodescuentos.com/ofertas/huawei-wifi-ax3-quad-core-router-662745,Tecnología,Computadoras y tablets,Huawei,Redes,Router,,,,,,,
227,Amazon: Funko pops al 3x2 Mansion Foster,233.0,,False,Amazon,EnriqueOV,2021-10-25,,https://www.promodescuentos.com/ofertas/funko-pop-al-3x2-eduardo-662743,"Familia, bebés y niños",Juguetes,Figuras de acción y playsets,Funko,,,,,,,,
206,JOKR: Alimento nupec para gatos y perros,,,False,JOKR,dominique.hurtado,2021-10-25,,https://www.promodescuentos.com/ofertas/alimento-nupec-para-gatos-y-perros-662742,Abarrotes y alimentos,Mascotas,Alimento para perro,Croquetas para perro,Alimento para gato,Croquetas para gato,,,,,,
177,Amazon: Teclado mamalon con backlight RGB para más FPS,221.0,,False,Amazon,Alx_Robsau,2021-10-25,United States,https://www.promodescuentos.com/ofertas/amazon-teclado-mamalon-con-backlight-rgb-para-mas-fps-662741,Tecnología,Computadoras y tablets,Accesorios de PC,Teclados,,,,,,,,
147,"Chedraui: 15% de descuento en colchones Lord y Master individual, matrimonial y king size (Exclusiva tienda en línea)",,,False,Chedraui,vlma,2021-10-25,,https://www.promodescuentos.com/ofertas/chedraui-15-de-descuento-en-colchones-lord-y-master-individual-matrimonial-y-king-size-exclusiva-tienda-en-linea-662740,Hogar,Muebles,Recámara,Colchones,,,,,,,,
223,Chedraui: MartiMiércoles 26 y 27 Octubre: Plátano $9.50 kg... Papa $16.90 kg... Aguacate Malla $19.90 pza... Manzanas en Bolsa $24.90 kg.,,,False,Chedraui,vlma,2021-10-25,,https://www.promodescuentos.com/ofertas/chedraui-martimiercoles-de-chedraui-26-y-27-octubre-662736,Abarrotes y alimentos,Alimentos,Frutas y verduras,,,,,,,,,
355,AMAZON: Máscara me canso Ganso,175.0,,False,Amazon,Jefe_de_los_Minisuper,2021-10-25,,https://www.promodescuentos.com/ofertas/amazon-mascara-me-canso-ganso-662734,Ropa y accesorios,,,,,,,,,,,
403,Xbox: Deals With Gold semana del 26 de octubre al 2 de noviembre de 2021,,,False,Xbox,SalgoConTuEx,2021-10-25,,https://www.promodescuentos.com/ofertas/xbox-deals-with-gold-semana-del-26-de-octubre-al-2-de-noviembre-de-2021-662732,Videojuegos,Juegos,Juegos de Xbox One,Xbox,,,,,,,,
58,Amazon: Toallas de Baño,270.0,462.0,False,Amazon,Morita89,2021-10-25,,https://www.promodescuentos.com/ofertas/toallas-de-bano-662729,Hogar,Decoración y accesorios para el hogar,,,,,,,,,,
131,Amazon: Memoria USB ADATA 32 GB Memoria Flash 3.0,89.0,,False,Amazon,Homero238,2021-10-25,,https://www.promodescuentos.com/ofertas/adata-32-gb-memoria-flash-30-662728,Tecnología,Accesorios electrónicos,Almacenamiento externo,Memorias USB,,,,,,,,
261,Amazon router Mikrotik hEX S,1597.0,,False,Amazon,s3r610,2021-10-25,,https://www.promodescuentos.com/ofertas/amazon-router-mikrotik-hex-s-662727,Tecnología,Computadoras y tablets,Redes,Router,,,,,,,,
285,"Walmart: Ventilador Atvio de torre 47""",649.0,,False,Walmart,ChesterJC,2021-10-25,,https://www.promodescuentos.com/ofertas/walmart-ventilador-atvio-de-torre-47-662726,Hogar,Electrodomésticos,Ventiladores,Tratamiento del aire,,,,,,,,
281,Bodega Aurrera: Pluma pequeña (bolsillo) $0.01,,,False,BodegaAurrera,Ofertaasss,2021-10-25,,https://www.promodescuentos.com/ofertas/pluma-pequena-bolsillo-001-662724,"Familia, bebés y niños",Papelería y artículos de oficina,,,,,,,,,,
352,Amazon: Panasonic K-KJ17MZ104A Eneloop -Cargador de baterías avanzadocon paquete de energía de pilas de colores 10AA y 4AAA,861.0,,False,Amazon,dann.coria,2021-10-25,,https://www.promodescuentos.com/ofertas/panasonic-k-kj17mz104a-eneloop-cargador-de-baterias-avanzadocon-paquete-de-energia-de-pilas-de-colores-10aa-y-4aaa-662723,Tecnología,Accesorios electrónicos,Cargadores,Pilas,,,,,,,,
209,Amazon: Funko Pop! Star Wars: Bad Batch - Wrecker,199.0,,False,Amazon,Alan_Aguilar16,2021-10-25,,https://www.promodescuentos.com/ofertas/funko-pop-star-wars-bad-batch-wrecker-662720,"Familia, bebés y niños",Juguetes,Figuras de acción y playsets,Funko,,,,,,,,
120,Chedraui: 10% de descuento en pañales Huggies Supreme (Exclusiva tienda en línea)... 10% de descuento en pañales KleenBebé Comodisec,,,False,Chedraui,vlma,2021-10-25,,https://www.promodescuentos.com/ofertas/chedraui-10-descuento-en-panales-huggies-supreme-exclusiva-tienda-en-linea-662718,"Familia, bebés y niños",Cuidado infantil,Pañales,,,,,,,,,
605,Ahorros Prenavideños Costco,,,False,Costco,AleLozano,2021-10-25,Mexico,https://www.promodescuentos.com/ofertas/ahorros-prenavidenos-costco-662712,Abarrotes y alimentos,,,,,,,,,,,
260,Soriana bosques puebla: Pack de leches (2 Santa Clara deslactosada 1L + Leche de Almendra Ades 1L),50.0,,False,Soriana,Fermin_Rodriguez,2021-10-25,Local,https://www.promodescuentos.com/ofertas/pack-de-leches-662691,Abarrotes y alimentos,Alimentos,Bebidas,,,,,,,,,
168,Soriana Híper y Súper: Martes y Miércoles del Campo 26 y 27 Octubre: Melón ó Pepino $14.80 kg.,,,False,Soriana,vlma,2021-10-25,,https://www.promodescuentos.com/ofertas/soriana-hiper-y-super-martes-y-miercoles-del-campo-26-y-27-octubre-662714,Abarrotes y alimentos,Alimentos,Frutas y verduras,,,,,,,,,
344,Walmart: Martes de Frescura 26 Octubre: Naranja $9.50 kg... Jitomate $19.90 kg... Manzana Red ó Perón Golden $32.90 kg.,,,False,Walmart,vlma,2021-10-25,,https://www.promodescuentos.com/ofertas/walmart-martes-de-frescura-26-octubre-662713,Abarrotes y alimentos,Alimentos,Frutas y verduras,,,,,,,,,
-738,Amazon: Grand Theft Auto: The Trilogy - The Definitive Edition - Playstation 4,1299.0,,False,Amazon,Aldu2416,2021-10-25,,https://www.promodescuentos.com/ofertas/preventa-grand-theft-auto-the-trilogy-playstation-4-662709,Videojuegos,Juegos,Juegos de PS4,PlayStation,,,,,,,,
401,Chedraui Aguacate Hass kg,20.0,,False,Chedraui,Omar.bahena12,2021-10-25,Local,https://www.promodescuentos.com/ofertas/chedraui-aguacate-hass-kg-662707,Abarrotes y alimentos,Alimentos,,,,,,,,,,
311,Amazon: Apple Mac Mini M1 512 SSD 8 GB RAM (2020),20999.0,23499.0,False,Amazon,Adriansandoval97,2021-10-25,,https://www.promodescuentos.com/ofertas/apple-mac-mini-m1-512-ssd-8-gb-ram-2020-662703,Tecnología,Computadoras y tablets,Apple,,,,,,,,,
672,Amazon: variedad de cortinas con descuento,165.0,,False,Amazon,irvin.uscangaponce,2021-10-25,,https://www.promodescuentos.com/ofertas/amazon-variedad-de-cortinas-con-descuento-662704,Hogar,Decoración y accesorios para el hogar,,,,,,,,,,
976,"Pokemon Go Día de Muertos: GRATIS 45 Poké Balls, 4 Inciensos, 1 Pokocho, 1 Pase de Incursión Remota y Camiseta del Día de Muertos (01/11)",,,False,,rpunk77,,,https://www.promodescuentos.com/ofertas/pokemon-go-dia-de-muertos-gratis-45-poke-balls-4-inciensos-1-pikocho-1-pase-de-incursion-remota-y-camiseta-del-dia-de-muertos-0111-662701,Entretenimiento y tiempo libre,Juegos,Pokémon,,,,,,,,,
-187,Amazon: Razer Kaira Pro,2425.0,,False,Amazon,Ivan_Valdez,2021-10-25,United States,https://www.promodescuentos.com/ofertas/razer-kaira-pro-662700,Tecnología,Audífonos,Accesorios de videojuegos para PC,Headset,,,,,,,,
333,Amazon: Chefman | Horno Freidora de Aire de 25 Litros,2974.0,4499.0,False,Amazon,linda.lozanotorres,2021-10-25,United States,https://www.promodescuentos.com/ofertas/chefman-horno-freidora-de-aire-de-25-litros-662699,Hogar,Electrodomésticos,Pequeños electrodomésticos,Freidoras,Freidoras de aire,,,,,,,
-229,"Samsung Store: Monitor Samsung 34"" curvo (Pagando en una sola exhibición)",13593.0,,False,SamsungStore,Diego_Macias,2021-10-25,,https://www.promodescuentos.com/ofertas/monitor-samsung-34-curvo-662698,Tecnología,Computadoras y tablets,Monitores,,,,,,,,,
232,Sam's Club: Vino rosado Giacobazzi 750 mL,85.0,,False,Sam'sClub,Selene_ValRodriguez,2021-10-25,Local,https://www.promodescuentos.com/ofertas/giacobazzi-662697,Abarrotes y alimentos,Bebidas,Vinos y licores,Vinos,,,,,,,,
422,"Hurra Héroes, muñecos de papel personalizados e imprimibles GRATUITOS",,,False,,Miss,2021-10-25,,https://www.promodescuentos.com/ofertas/hurra-heroes-munecos-de-papel-personalizados-e-imprimibles-gratuitos-662696,Entretenimiento y tiempo libre,Gratis,Hobbies y manualidades,,,,,,,,,
267,Chedraui: Hulkbuster,135.0,,False,Chedraui,Sango,2021-10-25,Local,https://www.promodescuentos.com/ofertas/hulkbuster-662695,"Familia, bebés y niños",Juguetes,Figuras de acción y playsets,,,,,,,,,
422,"edX: Curso gratuito ""Pintura europea: Leonardo, Rembrandt, Goya"", impartido por la Universidad Carlos III de Madrid.",,,False,edX,Tsunset,2021-10-25,,https://www.promodescuentos.com/ofertas/curso-gratuito-pintura-europea-leonardo-rembrandt-goya-impartido-por-la-universidad-carlos-iii-de-madrid-662694,Gratis,Educación y cursos,,,,,,,,,,
-175,Bodega Aurrera: Cable micro USB 2M marca Steren,43.0,,False,BodegaAurrera,ChableZero,2021-10-25,,https://www.promodescuentos.com/ofertas/aurrera-cable-micro-usb-2m-marca-steren-662690,Tecnología,Accesorios electrónicos,Cables,,,,,,,,,
276,Amazon: PUMA Cool Cat Slides para Hombre,293.0,484.0,False,Amazon,Alfredo_lesa,2021-10-25,,https://www.promodescuentos.com/ofertas/puma-cool-cat-sandalia-de-meter-para-hombre-662688,Ropa y accesorios,Sandalias,Puma,,,,,,,,,
70,Amazon: Funko Pop! Movies: Space Jam 2 - Lebron Leaping,278.0,,False,Amazon,penique,2021-10-25,,https://www.promodescuentos.com/ofertas/funko-pop-movies-space-jam-2-lebron-leaping-662686,"Familia, bebés y niños",Juguetes,Figuras de acción y playsets,Funko,,,,,,,,
426,Laika: 40% de descuento en primera compra (compra mínima $500),40.0,,False,,Marifmb,2021-10-25,,https://www.promodescuentos.com/cupones/40-de-descuento-primera-compra-en-laika-662684,Abarrotes y alimentos,Mascotas,Artículos para perro,Artículos para gato,,,,,,,,
760,Amazon: ADATA Disco Duro Externo 4TB HM800 USB 3.2 Grava Video 4K Juegos PS4 Xbox AHM800-4TU32G1-CUSBK,1899.0,,False,Amazon,Alex19860,,Mexico,https://www.promodescuentos.com/ofertas/amazon-adata-disco-duro-externo-4tb-hm800-usb-32-grava-video-4k-juegos-ps4-xbox-ahm800-4tu32g1-cusbk-656658,Tecnología,Almacenamiento externo,Discos duros externos,,,,,,,,,
171,Amazon: Funko pop: Loki,264.0,,False,Amazon,José_perezjjj,2021-10-25,United States,https://www.promodescuentos.com/ofertas/funko-pop-loki-662682,"Familia, bebés y niños",Juguetes,Figuras de acción y playsets,Funko,,,,,,,,
68,Amazon: L'BEL - Concentré Total Crema para Contorno de Ojos,675.0,4499.0,False,Amazon,musaforever-len,2021-10-25,,https://www.promodescuentos.com/ofertas/lbel-concentre-total-crema-para-contorno-de-ojos-662681,Salud y belleza,Productos de belleza,,,,,,,,,,
721,Liverpool: Singles Day - 1 de Nov - hasta 40% de decuento (Leer descripción),,,False,Liverpool,Rcalz,2021-10-25,,https://www.promodescuentos.com/ofertas/liverpool-singles-day-1-de-nov-hasta-40-de-decuento-662683,Servicios y suscripciones,Tarjetas de crédito y bancos,,,,,,,,,,
168,Walmart: Volcán Dino Paw Patrol,378.0,,False,Walmart,iran.flores,2021-10-25,,https://www.promodescuentos.com/ofertas/volcan-dino-paw-patrol-662680,"Familia, bebés y niños",,,,,,,,,,,
196,Sephora: (Envío gratis sin mínimo de compra),,,False,Sephora,cachorro12,2021-10-25,,https://www.promodescuentos.com/ofertas/sephora-envio-gratis-sin-minimo-de-compra-662676,Salud y belleza,Maquillaje,,,,,,,,,,
-151,H&M: Bonificación al comprar desde $600 (Solo para miembros H&M),,,False,H&M,pipis.agui,2021-10-25,,https://www.promodescuentos.com/ofertas/hm-662677,Ropa y accesorios,Ropa,,,,,,,,,,
472,Elektra Salamanca: Moto e7 al 2x1 con crédito elektra,1750.0,,False,Elektra,Oliverbv,2021-10-25,Local,https://www.promodescuentos.com/ofertas/elektra-moto-e7-al-2x1-662675,Tecnología,Celulares,Celulares y telefonía,Vehículos,Motorola,,,,,,,
72,Liverpool: Figura de Colección Johnny Silverhand POP! Cyberpunk 2077,149.0,,False,Liverpool,HDanO,2021-10-25,,https://www.promodescuentos.com/ofertas/figura-de-coleccion-johnny-silverhand-pop-cyberpunk-2077-662673,"Familia, bebés y niños",Juguetes,Figuras de acción y playsets,Funko,,,,,,,,
451,"Amazon: Matraca para espacios reducidos de 1/4"" sin palanca GearWrench",264.0,609.0,False,Amazon,elyici,2021-10-25,United States,https://www.promodescuentos.com/ofertas/matraca-para-espacios-reducidos-de-14-sin-palanca-gearwrench-662672,Jardín y hazlo tú mismo,Herramientas,Hazlo tú mismo,,,,,,,,,
201,"Amazon: Salandens Juego de Bandas de Resistencia,11 pcs bandas de resistencia para ejercicio.",259.0,899.0,False,Amazon,Panini,2021-10-25,,https://www.promodescuentos.com/ofertas/salandens-juego-de-bandas-de-resistencia11-pcs-bandas-de-resistencia-para-ejercicio-662671,Deportes y ejercicio,Fitness y running,Aparatos de ejercicio,,,,,,,,,
320,Bodega Aurrera: Dispensador de agua fría y caliente con almacenamiento,1060.0,,False,BodegaAurrera,SOYMANIATICO,2021-10-25,,https://www.promodescuentos.com/ofertas/dispensador-de-agua-fria-y-caliente-con-almacenamiento-662670,Hogar,Accesorios de hogar y cocina,,,,,,,,,,
222,Amazon: Baterías recargables + cargador Eneloop Panasonic,890.0,,False,Amazon,Marcos_G,2021-10-25,,https://www.promodescuentos.com/ofertas/baterias-recargables-cargador-662667,Tecnología,Accesorios electrónicos,Cargadores,Pilas,,,,,,,,
19,Amazon: Teclado Mecanico KM-X80,220.0,,False,Amazon,ARQUITECTOJORGE,2021-10-25,,https://www.promodescuentos.com/ofertas/teclado-mecanico-km-x80-662666,Tecnología,Computadoras y tablets,Accesorios de PC,Teclados,,,,,,,,
284,"Amazon: Sun Zero Easton Blackout Energy Efficient Rod Pocket Curtain Panel, 40"" x 63"", Blush Pink",180.0,,False,Amazon,emartinez83,2021-10-25,United States,https://www.promodescuentos.com/ofertas/amazon-sun-zero-easton-blackout-energy-efficient-rod-pocket-curtain-panel-40-x-63-blush-pink-662664,Hogar,Decoración y accesorios para el hogar,,,,,,,,,,
21,Amazon: Teclado y Mouse RGB Gamer,120.0,,False,Amazon,ARQUITECTOJORGE,2021-10-25,,https://www.promodescuentos.com/ofertas/teclado-y-mouse-rgb-gamer-662663,Tecnología,Computadoras y tablets,Accesorios de PC,Teclados,Mouse,,,,,,,
